experiment,condition,item_id,N,response_rate,trigger_lemma,query_lemma,trigger_surface,query_surface,trigger_logprob,query_logprob,ordering_score,query_more_likely_than_trigger,score_type,model_name
experiment_2,Estrong,59,42,0.5476190476,well,superbly,well,superbly,-2.1208965778,-2.4084523544,-0.2875557766,false,word,Qwen/Qwen2-7B
experiment_2,Estrong,60,39,0.5641025641,willing,eager,willing,eager,-5.3938517570,-1.9563518763,3.4374998807,true,word,Qwen/Qwen2-7B
experiment_3,Eonly,1,40,0.6250000000,allowed,obligatory,allowed,obligatory,-1.7008498907,-12.4195995331,-10.7187496424,false,word,Qwen/Qwen2-7B
experiment_3,Eonly,2,40,0.5000000000,attractive,stunning,attractive,stunning,-11.6190013885,-13.4236888885,-1.8046875000,false,word,Qwen/Qwen2-7B
experiment_3,Eonly,3,40,0.6250000000,begin,complete,began,completed,-9.6857814789,-8.7170314789,0.9687500000,true,word,Qwen/Qwen2-7B
experiment_3,Eonly,4,40,0.7250000000,believe,know,believes,knows,-8.3520383835,-2.9770381451,5.3750002384,true,word,Qwen/Qwen2-7B
experiment_3,Eonly,5,40,0.5750000000,big,enormous,big,enormous,-7.1369352341,-12.9455289841,-5.8085937500,false,word,Qwen/Qwen2-7B
experiment_3,Eonly,6,40,0.7250000000,cool,cold,cool,cold,-7.8024597168,-5.5524597168,2.2500000000,true,word,Qwen/Qwen2-7B
experiment_3,Eonly,7,40,0.6500000000,damage,destroy,damage,destroy,-9.2219581604,-9.7219581604,-0.5000000000,false,word,Qwen/Qwen2-7B
experiment_3,Eonly,8,40,0.5000000000,dark,black,dark,black,-5.4739708900,-5.1614708900,0.3125000000,true,word,Qwen/Qwen2-7B
experiment_3,Eonly,9,40,0.9500000000,difficult,impossible,difficult,impossible,-4.7324385643,-7.2324385643,-2.5000000000,false,word,Qwen/Qwen2-7B
experiment_3,Eonly,10,40,0.4250000000,dirty,filthy,dirty,filthy,-8.0430774689,-13.9805774689,-5.9375000000,false,word,Qwen/Qwen2-7B
experiment_3,Eonly,11,40,0.5500000000,dislike,loathe,dislikes,loathes,-11.8626155853,-15.9095673049,-4.0469517196,false,word,Qwen/Qwen2-7B
experiment_3,Eonly,12,40,0.8500000000,double,triple,double,triple,-10.1343297958,-12.4780797958,-2.3437500000,false,word,Qwen/Qwen2-7B
experiment_3,Eonly,13,40,0.8750000000,equally,more,equally,more,-11.6221361160,-7.2315111160,4.3906250000,true,word,Qwen/Qwen2-7B
experiment_3,Eonly,14,40,0.4750000000,funny,hilarious,funny,hilarious,-8.1452226639,-11.3639726639,-3.2187500000,false,word,Qwen/Qwen2-7B
experiment_3,Eonly,15,40,0.8500000000,good,excellent,good,excellent,-6.1452226639,-9.7702226639,-3.6250000000,false,word,Qwen/Qwen2-7B
experiment_3,Eonly,16,40,0.6250000000,happy,ecstatic,happy,ecstatic,-7.7170076370,-12.7697420120,-5.0527343750,false,word,Qwen/Qwen2-7B
experiment_3,Eonly,17,40,0.8000000000,hard,unsolvable,hard,unsolvable,-8.3156490326,-10.4951170087,-2.1794679761,false,word,Qwen/Qwen2-7B
experiment_3,Eonly,18,40,0.7500000000,harmful,deadly,harmful,deadly,-3.6167695522,-5.3042697906,-1.6875002384,false,word,Qwen/Qwen2-7B
experiment_3,Eonly,19,40,0.8750000000,here,everywhere,here,everywhere,-3.4424302578,-4.4424304962,-1.0000002384,false,word,Qwen/Qwen2-7B
experiment_3,Eonly,20,40,0.5000000000,hungry,starving,hungry,starving,-10.3355560303,-15.4918060303,-5.1562500000,false,word,Qwen/Qwen2-7B
experiment_3,Eonly,21,40,0.4250000000,intelligent,brilliant,intelligent,brilliant,-11.8495826721,-13.3984107971,-1.5488281250,false,word,Qwen/Qwen2-7B
experiment_3,Eonly,22,40,0.6000000000,intimidating,terrifying,intimidating,terrifying,-13.3871335983,-14.6527585983,-1.2656250000,false,word,Qwen/Qwen2-7B
experiment_3,Eonly,23,40,0.8000000000,largely,totally,largely,totally,-11.9829006195,-12.2016506195,-0.2187500000,false,word,Qwen/Qwen2-7B
experiment_3,Eonly,24,40,0.3250000000,like,love,likes,loves,-4.1201262474,-4.6201262474,-0.5000000000,false,word,Qwen/Qwen2-7B
experiment_3,Eonly,25,40,0.8500000000,match,exceed,matches,exceeds,-11.6317710876,-10.4442710876,1.1875000000,true,word,Qwen/Qwen2-7B
experiment_3,Eonly,26,40,0.9500000000,mostly,entirely,mostly,entirely,-6.8379311562,-10.6035556793,-3.7656245231,false,word,Qwen/Qwen2-7B
experiment_3,Eonly,27,40,0.4750000000,old,ancient,old,ancient,-8.8372182846,-13.4934682846,-4.6562500000,false,word,Qwen/Qwen2-7B
experiment_3,Eonly,28,40,0.8750000000,once,twice,once,twice,-1.9895334244,-4.8645334244,-2.8750000000,false,word,Qwen/Qwen2-7B
experiment_3,Eonly,29,40,0.4750000000,or,and,or,and,-8.3737869263,-3.8737871647,4.4999997616,true,word,Qwen/Qwen2-7B
experiment_3,Eonly,30,40,0.6000000000,overweight,obese,overweight,obese,-10.6808433533,-13.0558433533,-2.3750000000,false,word,Qwen/Qwen2-7B
experiment_3,Eonly,31,40,0.7250000000,overwhelmingly,unanimously,overwhelmingly,unanimously,-10.3186721802,-9.2561721802,1.0625000000,true,word,Qwen/Qwen2-7B
experiment_3,Eonly,32,40,0.9250000000,palatable,delicious,palatable,delicious,-9.5801974684,-8.7559480667,0.8242494017,true,word,Qwen/Qwen2-7B
experiment_3,Eonly,33,40,1.0000000000,partially,completely,partially,completely,-4.4940748215,-8.0565748215,-3.5625000000,false,word,Qwen/Qwen2-7B
experiment_3,Eonly,34,40,0.5750000000,permit,require,permits,requires,-6.6345443726,-4.6657943726,1.9687500000,true,word,Qwen/Qwen2-7B
experiment_3,Eonly,35,40,0.6000000000,polished,impeccable,polished,impeccable,-11.6454229355,-14.3016729355,-2.6562500000,false,word,Qwen/Qwen2-7B
experiment_3,Eonly,36,40,0.7250000000,possible,certain,possible,certain,-1.7006725073,-7.8256726265,-6.1250001192,false,word,Qwen/Qwen2-7B
experiment_3,Eonly,37,40,0.6250000000,pretty,beautiful,pretty,beautiful,-11.6598834991,-11.6598834991,0.0000000000,false,word,Qwen/Qwen2-7B
experiment_3,Eonly,38,40,0.8250000000,primarily,exclusively,primarily,exclusively,-11.5286502838,-11.8411502838,-0.3125000000,false,word,Qwen/Qwen2-7B
experiment_3,Eonly,39,40,0.7750000000,probably,necessarily,probably,necessarily,-10.1775207520,-10.8493957520,-0.6718750000,false,word,Qwen/Qwen2-7B
experiment_3,Eonly,40,40,0.9000000000,reduce,eliminate,reduced,eliminated,-7.9586615562,-10.4586620331,-2.5000004769,false,word,Qwen/Qwen2-7B
experiment_3,Eonly,41,40,0.6750000000,scared,petrified,scared,petrified,-11.3915491104,-12.6596202087,-1.2680710983,false,word,Qwen/Qwen2-7B
experiment_3,Eonly,42,40,0.3750000000,serious,life-threatening,serious,life-threatening,-5.4547119141,-8.4526827037,-2.9979707896,false,word,Qwen/Qwen2-7B
experiment_3,Eonly,43,40,0.9250000000,similar,identical,similar,identical,-1.7406382561,-5.5531382561,-3.8125000000,false,word,Qwen/Qwen2-7B
experiment_3,Eonly,44,40,0.8750000000,slow,stop,slowed,stopped,-6.2960910797,-2.9523410797,3.3437500000,true,word,Qwen/Qwen2-7B
experiment_3,Eonly,45,40,0.4750000000,small,tiny,small,tiny,-5.5020704269,-8.2989454269,-2.7968750000,false,word,Qwen/Qwen2-7B
experiment_3,Eonly,46,40,0.4750000000,snug,tight,snug,tight,-12.7838439941,-10.9088439941,1.8750000000,true,word,Qwen/Qwen2-7B
experiment_3,Eonly,47,40,0.9000000000,some,all,some,all,-7.0893902779,-9.6011085510,-2.5117182731,false,word,Qwen/Qwen2-7B
experiment_3,Eonly,48,40,0.7250000000,start,finish,started,finished,-5.4069948196,-4.0319948196,1.3750000000,true,word,Qwen/Qwen2-7B
experiment_3,Eonly,49,40,0.7500000000,survive,thrive,survived,thrived,-5.6468558311,-8.6378450394,-2.9909892083,false,word,Qwen/Qwen2-7B
experiment_3,Eonly,50,40,0.5500000000,tired,exhausted,tired,exhausted,-8.8311309814,-11.6983184814,-2.8671875000,false,word,Qwen/Qwen2-7B
experiment_3,Eonly,51,40,0.8000000000,tolerate,encourage,tolerate,encourage,-11.4790029526,-9.7915029526,1.6875000000,true,word,Qwen/Qwen2-7B
experiment_3,Eonly,52,40,0.8250000000,try,succeed,tried,succeeded,-7.5323266983,-7.2823266983,0.2500000000,true,word,Qwen/Qwen2-7B
experiment_3,Eonly,53,40,0.4000000000,ugly,hideous,ugly,hideous,-11.7453536987,-13.7558113337,-2.0104576350,false,word,Qwen/Qwen2-7B
experiment_3,Eonly,54,40,0.6750000000,understandable,articulate,understandable,articulate,-13.3027954102,-18.7402954102,-5.4375000000,false,word,Qwen/Qwen2-7B
experiment_3,Eonly,55,40,0.6000000000,unpleasant,disgusting,unpleasant,disgusting,-19.4795570374,-16.9483070374,2.5312500000,true,word,Qwen/Qwen2-7B
experiment_3,Eonly,56,40,0.7250000000,usually,always,usually,always,-10.7614812851,-12.6657781601,-1.9042968750,false,word,Qwen/Qwen2-7B
experiment_3,Eonly,57,40,0.4750000000,want,need,wants,needs,-3.5330963135,-1.9080964327,1.6249998808,true,word,Qwen/Qwen2-7B
experiment_3,Eonly,58,40,0.8250000000,warm,hot,warm,hot,-3.3804583549,-5.1929583549,-1.8125000000,false,word,Qwen/Qwen2-7B
experiment_3,Eonly,59,40,0.8250000000,well,superbly,well,superbly,-3.0267362595,-12.5182298869,-9.4914936274,false,word,Qwen/Qwen2-7B
experiment_3,Eonly,60,40,0.6750000000,willing,eager,willing,eager,-5.6338148117,-9.4619398117,-3.8281250000,false,word,Qwen/Qwen2-7B
experiment_4,Eonlystrong,1,40,0.8250000000,allowed,obligatory,allowed,obligatory,-4.2341127396,-1.9216129780,2.3124997616,true,word,Qwen/Qwen2-7B
experiment_4,Eonlystrong,2,40,0.8500000000,attractive,stunning,attractive,stunning,-4.9710960388,-2.3460960388,2.6250000000,true,word,Qwen/Qwen2-7B
experiment_4,Eonlystrong,3,40,0.9750000000,begin,complete,began,completed,-7.6189899445,-1.9939901829,5.6249997616,true,word,Qwen/Qwen2-7B
experiment_4,Eonlystrong,4,40,0.7000000000,believe,know,believes,knows,-4.4700007439,-0.6575008035,3.8124999404,true,word,Qwen/Qwen2-7B
experiment_4,Eonlystrong,5,40,0.9250000000,big,enormous,big,enormous,-3.9964661598,-2.9339661598,1.0625000000,true,word,Qwen/Qwen2-7B
experiment_4,Eonlystrong,6,40,0.9250000000,cool,cold,cool,cold,-3.0525088310,-1.6775088310,1.3750000000,true,word,Qwen/Qwen2-7B
experiment_4,Eonlystrong,7,40,0.9250000000,damage,destroy,damage,destroy,-4.6257753372,-1.0007750988,3.6250002384,true,word,Qwen/Qwen2-7B
experiment_4,Eonlystrong,8,40,0.8250000000,dark,black,dark,black,-2.4686443806,-0.7811444402,1.6874999404,true,word,Qwen/Qwen2-7B
experiment_4,Eonlystrong,9,40,0.9500000000,difficult,impossible,difficult,impossible,-1.7713322639,-1.3338322639,0.4375000000,true,word,Qwen/Qwen2-7B
experiment_4,Eonlystrong,10,40,0.8500000000,dirty,filthy,dirty,filthy,-2.2814717293,-2.7189717293,-0.4375000000,false,word,Qwen/Qwen2-7B
experiment_4,Eonlystrong,11,40,0.8500000000,dislike,loathe,dislikes,loathes,-6.8603281975,-3.2744670538,3.5858611437,true,word,Qwen/Qwen2-7B
experiment_4,Eonlystrong,12,40,0.9750000000,double,triple,double,triple,-0.7037323117,-3.5787322521,-2.8749999404,false,word,Qwen/Qwen2-7B
experiment_4,Eonlystrong,13,40,1.0000000000,equally,more,equally,more,-8.5243997574,-2.8368997574,5.6875000000,true,word,Qwen/Qwen2-7B
experiment_4,Eonlystrong,14,40,0.8750000000,funny,hilarious,funny,hilarious,-1.4063258171,-2.4688258171,-1.0625000000,false,word,Qwen/Qwen2-7B
experiment_4,Eonlystrong,15,40,1.0000000000,good,excellent,good,excellent,-2.6027460098,-3.9777460098,-1.3750000000,false,word,Qwen/Qwen2-7B
experiment_4,Eonlystrong,16,40,0.8750000000,happy,ecstatic,happy,ecstatic,-2.4144599438,-3.3519599438,-0.9375000000,false,word,Qwen/Qwen2-7B
experiment_4,Eonlystrong,17,40,0.8250000000,hard,unsolvable,hard,unsolvable,-4.4570369720,-1.9156271406,2.5414098314,true,word,Qwen/Qwen2-7B
experiment_4,Eonlystrong,18,40,0.8750000000,harmful,deadly,harmful,deadly,-3.4136402607,-0.6011402011,2.8125000596,true,word,Qwen/Qwen2-7B
experiment_4,Eonlystrong,19,40,0.9000000000,here,everywhere,here,everywhere,-3.7832586765,-3.0957586765,0.6875000000,true,word,Qwen/Qwen2-7B
experiment_4,Eonlystrong,20,40,0.8750000000,hungry,starving,hungry,starving,-2.6161103249,-5.2411103249,-2.6250000000,false,word,Qwen/Qwen2-7B
experiment_4,Eonlystrong,21,40,0.8000000000,intelligent,brilliant,intelligent,brilliant,-5.3501033783,-3.2251033783,2.1250000000,true,word,Qwen/Qwen2-7B
experiment_4,Eonlystrong,22,40,0.9250000000,intimidating,terrifying,intimidating,terrifying,-6.0811476707,-3.8623976707,2.2187500000,true,word,Qwen/Qwen2-7B
experiment_4,Eonlystrong,23,40,0.8750000000,largely,totally,largely,totally,-9.8449659348,-8.1262159348,1.7187500000,true,word,Qwen/Qwen2-7B
experiment_4,Eonlystrong,24,40,0.9250000000,like,love,likes,loves,-1.9866222143,-0.6116222143,1.3750000000,true,word,Qwen/Qwen2-7B
experiment_4,Eonlystrong,25,40,0.9500000000,match,exceed,matches,exceeds,-4.8436412811,-1.1561414003,3.6874998808,true,word,Qwen/Qwen2-7B
experiment_4,Eonlystrong,26,40,0.9250000000,mostly,entirely,mostly,entirely,-3.8539135456,-5.8539133072,-1.9999997616,false,word,Qwen/Qwen2-7B
experiment_4,Eonlystrong,27,40,0.8750000000,old,ancient,old,ancient,-4.7377514839,-4.4877514839,0.2500000000,true,word,Qwen/Qwen2-7B
experiment_4,Eonlystrong,28,40,0.9750000000,once,twice,once,twice,-0.1438936740,-3.0188937187,-2.8750000447,false,word,Qwen/Qwen2-7B
experiment_4,Eonlystrong,29,40,0.6750000000,or,and,or,and,-7.5015430450,-3.8765430450,3.6250000000,true,word,Qwen/Qwen2-7B
experiment_4,Eonlystrong,30,40,0.9250000000,overweight,obese,overweight,obese,-2.6270945072,-3.1895945072,-0.5625000000,false,word,Qwen/Qwen2-7B
experiment_4,Eonlystrong,31,40,0.8000000000,overwhelmingly,unanimously,overwhelmingly,unanimously,-9.2316684723,-5.6691679955,3.5625004768,true,word,Qwen/Qwen2-7B
experiment_4,Eonlystrong,32,40,0.9000000000,palatable,delicious,palatable,delicious,-7.3240347588,-3.3182334900,4.0058012688,true,word,Qwen/Qwen2-7B
experiment_4,Eonlystrong,33,40,1.0000000000,partially,completely,partially,completely,-4.6624498367,-8.2249498367,-3.5625000000,false,word,Qwen/Qwen2-7B
experiment_4,Eonlystrong,34,40,0.8750000000,permit,require,permits,requires,-7.2922310829,-0.7297311425,6.5624999404,true,word,Qwen/Qwen2-7B
experiment_4,Eonlystrong,35,40,0.8250000000,polished,impeccable,polished,impeccable,-8.0928449631,-3.3115952015,4.7812497616,true,word,Qwen/Qwen2-7B
experiment_4,Eonlystrong,36,40,0.8750000000,possible,certain,possible,certain,-2.2673978806,-0.8298978209,1.4375000597,true,word,Qwen/Qwen2-7B
experiment_4,Eonlystrong,37,40,0.8750000000,pretty,beautiful,pretty,beautiful,-3.5449776649,-1.6699777842,1.8749998807,true,word,Qwen/Qwen2-7B
experiment_4,Eonlystrong,38,40,0.9750000000,primarily,exclusively,primarily,exclusively,-7.7471604347,-7.3721604347,0.3750000000,true,word,Qwen/Qwen2-7B
experiment_4,Eonlystrong,39,40,0.8000000000,probably,necessarily,probably,necessarily,-8.5859394073,-6.8984398842,1.6874995231,true,word,Qwen/Qwen2-7B
experiment_4,Eonlystrong,40,40,0.9750000000,reduce,eliminate,reduced,eliminated,-2.8766295910,-2.0641295910,0.8125000000,true,word,Qwen/Qwen2-7B
experiment_4,Eonlystrong,41,40,0.8250000000,scared,petrified,scared,petrified,-2.8774743080,-2.7731931135,0.1042811945,true,word,Qwen/Qwen2-7B
experiment_4,Eonlystrong,42,40,0.8000000000,serious,life-threatening,serious,life-threatening,-2.1572492123,-1.1828325540,0.9744166583,true,word,Qwen/Qwen2-7B
experiment_4,Eonlystrong,43,40,1.0000000000,similar,identical,similar,identical,-1.2744189501,-2.4619188309,-1.1874998808,false,word,Qwen/Qwen2-7B
experiment_4,Eonlystrong,44,40,1.0000000000,slow,stop,slowed,stopped,-4.3478603363,-0.7228605747,3.6249997616,true,word,Qwen/Qwen2-7B
experiment_4,Eonlystrong,45,40,0.7250000000,small,tiny,small,tiny,-3.2744615078,-3.1494615078,0.1250000000,true,word,Qwen/Qwen2-7B
experiment_4,Eonlystrong,46,40,0.7250000000,snug,tight,snug,tight,-5.7462897301,-0.9962896109,4.7500001192,true,word,Qwen/Qwen2-7B
experiment_4,Eonlystrong,47,40,0.9750000000,some,all,some,all,-4.5546560287,-7.5859060287,-3.0312500000,false,word,Qwen/Qwen2-7B
experiment_4,Eonlystrong,48,40,0.9500000000,start,finish,started,finished,-4.5995349884,-1.2245349884,3.3750000000,true,word,Qwen/Qwen2-7B
experiment_4,Eonlystrong,49,40,0.9750000000,survive,thrive,survived,thrived,-1.6811552048,-1.7003107369,-0.0191555321,false,word,Qwen/Qwen2-7B
experiment_4,Eonlystrong,50,40,0.7750000000,tired,exhausted,tired,exhausted,-1.4647656679,-2.7147655487,-1.2499998808,false,word,Qwen/Qwen2-7B
experiment_4,Eonlystrong,51,40,1.0000000000,tolerate,encourage,tolerate,encourage,-5.6239223480,-1.4364223480,4.1875000000,true,word,Qwen/Qwen2-7B
experiment_4,Eonlystrong,52,40,0.9250000000,try,succeed,tried,succeeded,-4.8263673782,-2.6388671398,2.1875002384,true,word,Qwen/Qwen2-7B
experiment_4,Eonlystrong,53,40,0.7750000000,ugly,hideous,ugly,hideous,-4.7657065392,-0.8966126556,3.8690938836,true,word,Qwen/Qwen2-7B
experiment_4,Eonlystrong,54,40,0.8750000000,understandable,articulate,understandable,articulate,-7.7059421539,-5.0184421539,2.6875000000,true,word,Qwen/Qwen2-7B
experiment_4,Eonlystrong,55,40,0.8250000000,unpleasant,disgusting,unpleasant,disgusting,-7.2290115356,-1.6665112972,5.5625002384,true,word,Qwen/Qwen2-7B
experiment_4,Eonlystrong,56,40,0.8500000000,usually,always,usually,always,-5.9380617142,-4.7818117142,1.1562500000,true,word,Qwen/Qwen2-7B
experiment_4,Eonlystrong,57,40,0.8500000000,want,need,wants,needs,-4.2552385330,-1.9427385330,2.3125000000,true,word,Qwen/Qwen2-7B
experiment_4,Eonlystrong,58,40,1.0000000000,warm,hot,warm,hot,-1.4104068279,-3.2854068279,-1.8750000000,false,word,Qwen/Qwen2-7B
experiment_4,Eonlystrong,59,40,0.9000000000,well,superbly,well,superbly,-2.2027213573,-3.1265567131,-0.9238353558,false,word,Qwen/Qwen2-7B
experiment_4,Eonlystrong,60,40,0.8750000000,willing,eager,willing,eager,-4.0255703926,-1.7130703926,2.3125000000,true,word,Qwen/Qwen2-7B
